"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0510782800885","69.5649860586712","70.0074099729397","70.2474522858618","71.4190816795841","72.5708987296311","73.0445310010847","73.3394393093919","73.7229058385171","74.1829511002108","75.5379518927783","76.5548716703808","76.9504273221692","78.1774363951963","77.8936374640336","79.0297507056248","79.6794168629603","80.1688759416808","80.7210168578382","81.323357279505","81.0285630283046","81.5989783121008","81.9623218139104","82.2088705329871","82.6193509570946","83.0266693677676","83.8586868254047","84.429008876932","84.5656547540688","84.7064689350244",
"Austria","AUT","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0666504145808","62.5537484894946","64.1614374161727","65.1404460744527","68.2982735992451","69.4084170492666","69.3532615102291","69.9884050011061","70.7254540948513","70.8739669517284","71.0420541967983","71.8538680753708","73.5115657581008","73.7913890328184","76.1062610015589","76.6199412528871","77.2752678905807","77.5550639086707","78.444100492455","79.5911102231887","80.0236319086335","80.8102189271141","81.5283274229033","81.928814296672","82.5421355495843","82.6390714550129","82.9724246386746","82.9425718900873","83.1730344106322","83.3932430445756",
"Azerbaijan","AZE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8158837524755","73.9245809447948","74.5627185492485","75.7125833863396","77.1056690156498","78.2011740641691","78.4661961491876","78.5256477714418","78.4239960934429","78.5070793752152","79.59339578061","80.5799604230882","81.5474425467855","82.494354312327","83.4294274332732","84.3589090474385","85.285736910186","86.2317420538618","87.2034955530882","88.1934390908563","89.1888648786069","90.2659824385321","90.338414445351","90.2286573335937","90.5810256838353","91.0238476067248","90.3161546641645","90.3162291260436","90.5196267360037","90.7198101672092",
"Burundi","BDI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.364819900697","100.43689715237","100.55062998669","100.700406656647","100.878344343308","101.076314628042","101.119406976702","101.165328419947","101.210862342242","101.425067210788","101.650137215626","101.861411679445","102.035822206996","102.17576132178","102.282543515147","102.370468390169","102.409539398921","102.454643389602","102.514823684064","102.596412019156","102.696831119583","102.953191498541","103.223892810462","103.505657755688","103.790366590679","103.658505904148","103.556233645008","103.444016061904","103.493177157276","103.553843138018",
"Belgium","BEL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1665451247111","62.1664100662362","63.7772073059199","65.5206228207433","65.836059751781","66.3889099026262","66.7220902955918","67.7627417059139","68.7416240373602","70.6164465206497","71.00254354601","69.2325562022997","70.5521763980578","71.2240048222643","73.2482371065893","74.2220765684469","75.0448278545128","75.9197748511804","76.8109246598082","77.426084277546","78.1158998325858","78.4344948767133","78.5121058288819","79.7139328514647","80.8497416023246","81.1984266244502","81.0101213077974","81.0231899565474","81.33598505272","81.6383283359214",
"Benin","BEN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2437676649694","64.2495346725884","64.3073339292185","65.8806224860767","67.5127732782244","69.2061557886032","70.9665720736235","72.8030728366675","74.7166219017868","76.7153370049261","78.8001702902561","80.9677573681532","83.2328569328425","84.8175160057028","86.3697480185838","87.8812842779818","89.3504611059204","90.7858468219923","92.1854193434898","93.5548218234049","94.8910946258944","92.3065410546425","92.5468162235096","92.8783922673711","93.2300971502752","93.5325273474345","93.8037358798818","94.1466136781678","94.3609395801053","94.5739442343351",
"Burkina Faso","BFA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.9768855794867","83.9476955705792","83.2632641463421","82.5838740822352","81.8690179218218","81.1537089599013","80.3960743830176","79.5921129294046","78.7663437848517","77.9109101748842","76.9934279766409","76.0313926190473","75.0327535920736","74.0227588254648","72.9715448805504","71.9129743031322","70.7862694363357","71.2375746676627","71.7651108838637","72.3794006627121","73.089770719448","73.8945263405308","74.8239478545287","75.8922086200383","77.1172901401286","77.3653144709859","77.620320917872","77.9106678804916","77.8362125682614","77.7620679586285",
"Bangladesh","BGD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8020872609808","26.9767863006735","27.2231895821613","27.5366435200372","27.9075612519197","28.3303103771504","28.7244504525931","29.1792406515385","29.6695078732901","30.1692924293693","30.6569084405644","31.0234128153316","31.3956446635363","31.7658983622569","32.1319826776629","32.5031275065439","32.7353731698823","33.5016351596036","34.2909035400189","35.1035247291984","35.9399596852484","36.7687661633945","37.6165449497677","38.4867433728567","39.3794877475125","40.2941402067908","41.212955659265","44.0382747041127","44.2699557962926","44.5006719717381",
"Bulgaria","BGR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.2620930616958","88.4358401323724","88.6118460643254","87.8600396648468","86.972640244754","85.9251753646014","84.8530911493683","83.6323444023649","82.274389192335","80.7822722675286","79.1586173175981","82.3355547202676","82.4254727385638","80.278245222891","80.6851182509759","79.2953744791357","80.6186501104911","80.3262581520591","78.9400541127069","78.8111696143597","80.1270023507989","81.0828871400429","81.469433391738","81.436482217935","80.9323349914519","80.8555569304002","80.1681716689922","80.3806244771706","80.3758302845718","80.3669028104606",
"Bahrain","BHR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1147469892533","33.0878818001281","33.8253841453668","34.5803492151493","35.3494704322029","36.1127895591005","36.960987433351","37.7604455711391","38.5354753431873","39.3205322464319","40.1273889836136","41.3197343781324","42.3956072956943","43.3872100139693","44.3068868419202","45.195845621397","46.1729269013828","47.1207555834325","48.0730673428004","49.0507374003702","50.0801040138616","49.6312625275204","49.7449591829276","49.9016996565321","50.0982122771568","50.3488675267213","50.6193590676774","50.9038348984585","50.9725031722468","51.016604106235",
"Bahamas, The","BHS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6207584232188","81.7763967304089","81.9757266035361","82.2298257084471","82.5285794376217","82.9068601080974","83.1726340292307","83.2903058241524","83.875657504641","84.7539719083547","85.0828079984348","85.2889352212475","85.4241001132809","84.9668971591335","84.8497165534367","85.1036636799366","85.1441564896849","85.0637583883182","84.5414034280211","83.8248734187652","83.9742452247083","83.7875831836656","83.9885901803457","83.6883628970501","83.2519258640059","82.5200402407942","82.2405430682554","82.3459858502099","82.3889471973457","82.4130886008826",
"Bosnia and Herzegovina","BIH","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.121274099649","65.0167860939071","64.7710654067129","64.4378060789833","64.1247584835856","63.8380363248978","63.7476916855389","63.73567074214","63.7124070552737","63.6104454055941","63.5145764910491","63.4340681364744","63.3265992619834","63.2059321812324","63.0638998424238","62.479352809587","62.3476021555365","62.254503476957","62.2024817897271","61.9656410529306","61.8496145039726","61.7397154701972","61.590185969945","61.5460287582531","61.454880715928","61.0537677800785","59.9632653487544","60.8640849883694","60.8131622620909","60.7663994453533",
"Belarus","BLR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7801178646774","78.8517860624063","78.7028470825671","78.6095220576126","78.5876519825693","78.751698103215","79.0960419593759","79.5598788226535","80.0567878003822","80.4401780350856","80.9591813254555","81.4465225575427","81.7962092106469","82.0340091870712","82.203911811989","82.317977732145","82.5109062265337","82.6477951960234","82.7334096825636","82.7546311383864","82.7306564179395","82.7709049015409","82.7605839029187","82.7116076746372","82.6559167567616","82.5978519231023","82.684994276072","82.655095956785","82.6536442820383","82.6548716862127",
"Belize","BLZ","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9030928292646","42.7970907333458","43.9522097457096","44.3323121071335","43.840654969882","43.8896673136939","44.2056200461854","45.493413624318","46.774810172489","48.0558024355591","49.3399166480968","50.6505450281467","51.9741291096632","53.3087422327157","54.6500715270287","55.9879001018561","57.306128821237","58.6539034667","60.021075190513","61.412510330423","62.8249340407257","64.2027578517196","65.5585378765106","65.0787126601889","64.7192635689866","64.4998745069225","65.0348803752167","65.0807901314161","65.4565742473848","65.831835583905",
"Bermuda","BMU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.1860331195873","67.8597528796186","68.3435731834017","69.0225901257682","69.7158640047737","70.3791127490557","70.8937600884748","71.4214251306185","71.8114056974904","72.168266638346","72.5695363074478","73.1786281857435","73.7855535230091","74.3991815904026","75.015158579608","75.6217980006948","76.2087684542217","74.7370348126656","75.8968906908655","76.1864630695123","75.5905258104175","75.0870811736106","72.418231900486","73.6016913393512","74.4407814977151","68.3541250152956","74.4385165593989","71.3164001066164","71.3232543276743","71.335323320332",
"Brazil","BRA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4252662181465","51.9208529457168","53.4424244273793","54.9861132534106","56.5519103038891","58.1389060840451","58.1599443983933","58.9340633398273","60.4041122688087","62.0921261995779","63.8250864565876","65.6000923769404","67.3284830701303","67.9945570947553","69.0558445822818","70.4075991250175","70.5018569983267","70.52128759304","70.3120120627442","70.9714918260426","69.9316041287081","68.8788831387022","69.6168851559071","69.6109272286679","69.8670366842818","70.7724542248449","71.1468401662963","72.6102877634125","72.5907202059899","72.5644430790475",
"Barbados","BRB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9215377944425","80.4552558173803","80.461592302712","81.1919655351953","81.8977141075853","82.2999700292768","85.8538795588366","83.6091207911834","83.7676255275951","83.9346322018541","84.111812547122","84.2475956122399","84.3765335864512","84.5116326221314","84.8353901933601","85.1007355124436","85.3641276049998","85.6108792564464","85.8516986267007","86.093855363584","86.9134299982288","86.7267780941213","86.2389576849742","87.7976665295857","89.5827539384762","88.4459743739357","88.753970215752","88.7852201667224","88.8860140044793","88.9685815483754",
"Brunei Darussalam","BRN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1573199732569","56.5406794788819","57.9580788013415","59.4006065824523","60.8775233125883","62.4157214234804","63.8023455147951","65.2560452925461","66.7932198105867","68.3555893910667","69.8738640017535","71.1179668407033","71.4081824195554","71.6988412498405","72.0310555802251","72.4210830551839","73.1392008033345","73.8223500895273","74.4539153834774","75.0340999404084","75.603607046749","76.2516208000717","76.9672118489106","77.7413501872118","78.5387253924903","79.3498763174703","80.18851955119","81.0392003230711","81.2323019831359","81.4428333617591",
"Bhutan","BTN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3201610040315","71.0474488761953","70.9477882308809","70.9478951441028","70.9093008627281","70.7611296302955","71.7140370389155","72.7243816182988","73.820924852805","75.1078047831529","76.6312581658466","79.1043738961153","81.4534661354172","83.457606239882","85.0030105150583","86.1246022348267","87.0839148214561","87.8323309366346","88.3684885659152","88.7406454770874","86.8658985942833","85.4981324576514","94.3440806052192","79.9030531931891","75.8516421492688","77.9291728696774","77.9982783342499","77.9948096674511","78.1342728830634","78.2830808528449",
"Botswana","BWA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4553999021615","59.4947573096505","60.4536159471516","61.4366732052195","62.5816990819764","63.9517170115471","65.0359070533581","66.3570472890492","67.6781784151083","69.4960561593883","71.7360072632871","72.6739402347773","73.575210354312","74.4482260927229","75.2948935086763","76.1198008967734","76.9529838467816","77.9595547606972","78.959172166832","79.9516857411467","79.5891696118805","79.8026673406883","80.9106995982052","82.47710226288","82.935738121958","83.2059902378944","83.5680089690732","83.9618383363905","84.1698380219785","84.3723364229858",
"Central African Republic","CAF","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.2501569047826","81.2269518680223","81.223082743466","81.3984291255314","81.7022801441888","82.0854408171388","82.0080461032303","82.119233552195","82.2840840361199","82.4966768032454","82.6854595969295","82.5750923664801","82.5550416426517","82.4944420759526","82.6318635643217","82.7384101924861","82.5484186200306","82.4201734951365","82.3297081410624","82.3221120820322","82.4290723016789","81.962412233608","81.5790785061014","80.6675973013361","80.4503950681141","80.3693533848854","80.7305431501784","81.2090328714334","81.1047177234972","81.0028430205226",
"Canada","CAN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.1928605062919","77.1809756871138","77.6555609718796","77.950800623199","77.9633873951787","78.5750774953504","78.887178766235","79.2812836223273","80.2113297113909","80.6308158121398","81.3168956433517","81.8590840849034","82.6574123807436","83.5606570880427","83.985964449087","83.9478095684981","84.8642464139815","85.5294970183459","85.3982127412059","86.2091035685053","86.5825002765822","86.4175248215147","86.8631034070684","87.1427490522673","86.7097295198127","86.2573063317843","86.7357954687671","87.1370786076135","87.2481711179401","87.3568904741175",
"Central Europe and the Baltics","CEB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2961155770766","78.0968306614321","78.0878447386167","77.9238565146494","77.7895221880749","77.2442439564318","76.6774508720412","76.8500362703993","76.9026015796673","77.3487502858476","77.8086519400359","78.0739807639814","77.1854744233821","76.866077505469","76.4079529988546","75.9009870215337","75.7597059288837","75.1780232632645","74.8177960680665","75.0535944375438","75.342496705755","75.5017723188663","75.7326314196224","75.6527980530226","75.6536803868481","75.5065156103048","75.4068316981925","75.5731626258045","75.6136298105111","75.6637770809132",
"Switzerland","CHE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.984698272941","70.3949610068689","71.4143039840723","71.097857586101","70.6864406143765","70.5332870951625","72.2021515413185","72.6588186210262","74.1848622710322","74.6613927469083","74.3864735372018","76.2592229674896","77.4689066058092","77.7507968203088","78.1384816307898","79.2392954269287","79.4742471618448","79.3378384012998","81.4938124193645","81.9378190471699","80.6360012394634","81.1875247856156","81.9135034445454","82.6725367835525","83.6703858287573","84.0619760733549","84.4921825027144","84.2260401074696","84.5044950878421","84.7765699565749",
"Channel Islands","CHI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4465295205601","65.2302694418477","65.6676436437389","66.0725666784934","66.9319325494176","66.8841177807419","66.6666630690328","67.3151609006218","68.3304969300616","69.9071678789412","70.4763622985383","70.9237477639129","72.0875384211259","72.5852323274098","72.1961123766772","72.654903501542","73.370001837218","73.5122786800794","73.4730041366097","73.6095184626977","74.4564619672992","72.6656557815314","73.0446024050231","73.5297178036945","74.5735189034075","75.1836072307302","75.710579641741","75.9679651161305","75.8863731429252","75.8435848181742",
"Chile","CHL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6481816611963","44.9860547629696","45.6274805318856","45.9568190513095","46.2094799794054","46.8874862581012","47.6367274241733","49.1890582140793","49.5809388686342","49.9571260380494","50.5786097901884","49.8376176790737","50.0516979646309","52.2667175320437","54.563151075173","55.8252420192792","56.492332366237","57.9116474688167","60.5915500604969","61.7860350112004","62.7669349283511","64.8492887503754","65.4509873199991","66.215133099581","67.119654181253","66.9521526486414","67.7388988057023","68.6053867491358","68.7702944151456","68.9216845093781",
"China","CHN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3265381226338","86.244824168018","86.1289154531463","85.9925115421618","85.8548087052183","85.7281272147142","85.6224168331176","85.5255010051264","85.442004031409","85.3873898835208","85.3701071264978","85.062587918857","84.7594644322553","84.4426033740173","84.1006467660699","83.7369688952884","83.3680360295726","83.0034540205879","82.6425733435783","82.2759530941053","81.8913747771698","81.8051963021062","81.760271421288","81.6717502336968","81.5750565676982","81.4325789678317","81.2752209840979","81.0898732205607","80.7404833441302","80.3884406632263",
"Cote d'Ivoire","CIV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8083997140314","56.9734244931044","57.247952038704","57.6015033867987","58.0015399383657","58.4982323438424","58.637686718037","58.7393440491619","58.8927757475835","59.3542048054572","59.8427557344957","60.3590013332193","60.911941900048","61.5049003063868","62.1379830537664","62.8079255248141","63.4981772458038","64.2248814499727","64.9914427716272","65.7989529969205","66.6445264720124","67.5216051272544","68.4391019898472","69.3955053471205","70.3894684711475","71.4226246487186","72.4956307429946","72.9298124978436","73.1599783203147","73.3857454171176",
"Cameroon","CMR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3166589354099","89.1323487943683","89.031418759309","88.9492220746648","89.0621210585625","89.2693197946526","89.3962485479173","89.6173856373683","89.8981723924443","90.2110295481264","90.5246040879243","90.7147405051862","90.9107902213488","91.1163592767928","91.3477088106318","91.5301060776798","91.5823653833375","91.6880622232918","90.171325060123","88.5248448608086","86.7525415451233","86.7810109550021","86.8390440016436","86.9378080775122","87.0812737620808","87.2716069964773","87.4267073907101","87.6215379782386","87.5118346338421","87.4017116356412",
"Congo, Dem. Rep.","COD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.304403774602","99.6746476374747","99.0442899772273","98.3959618454057","98.1278577742394","98.1412035606026","97.8053497492858","97.5000055232106","97.4196475322197","97.3303898237468","97.1704093337713","96.894434009983","96.7835310188412","96.759538784989","96.7891162706485","96.8337283265721","96.1233953538647","95.386554908174","94.6205059977831","93.8251940548336","93.0019041018221","92.1370139218606","91.2499581484558","91.2710420485484","91.39400507493","91.5476071050462","91.5216477939029","91.6872995419639","91.5303743145586","91.3791519187654",
"Congo, Rep.","COG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8206908132499","92.1964294328688","92.6464118378389","93.0234597102133","93.2463934573956","93.7106631381549","94.0226126105198","94.1532728155446","94.3754583617002","94.3931350415457","94.6941012600539","94.6205300101422","94.6239498966433","94.5332134700897","94.4797649122785","94.4756764220424","94.4770211387668","94.2165156075359","94.1434647155618","94.1649071337142","94.3014104174322","93.8305986683037","93.5145957211494","93.3132545493069","93.3010016011119","93.2678065799938","93.2514502820765","93.5390174827375","93.5314859398533","93.5293772164659",
"Colombia","COL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0831664562102","62.9166658220276","62.9110457817832","62.758185620252","62.9452257437553","63.2353438376367","63.4326310002746","63.8786814069503","64.1984580870715","64.126084473582","64.6376368268259","64.9421766752342","65.5781183372018","66.6738578573499","65.5137686677165","64.6856511838519","64.1715273327953","63.6770325798066","63.9960852096041","66.847863317808","68.2793242293527","68.8695253855392","70.3061024473023","70.7248545642964","70.6697948316988","71.3473755426468","71.2872729751453","71.2956835689819","71.4146416266693","71.5307326112405",
