"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Austria","AUT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9469985961914","56.1699981689453","56.8860015869141","57.1360015869141","58.5369987487793","59.0519981384277","58.5320014953613","58.1949996948242","58.484001159668","58.6279983520508","58.5139999389648","57.9529991149902","58.8359985351563","58.7529983520508","56.8110008239746","58.1049995422363","58.4949989318848","59.3819999694824","59.6539993286133","59.9770011901855","59.9580001831055","60.0209999084473","60.2960014343262","60.435001373291","60.1609992980957","60.0999984741211","60.4269981384277","60.359001159668","60.2270011901855","60.0579986572266",
"Azerbaijan","AZE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4550018310547","60.5690002441406","61.4770011901855","62.4589996337891","63.306999206543","63.8230018615723","63.8419990539551","63.7019996643066","63.4269981384277","63.234001159668","63.1310005187988","62.9939994812012","62.8800010681152","62.7999992370605","62.773998260498","62.8110008239746","62.8849983215332","63.0270004272461","63.2299995422363","63.4780006408691","63.757999420166","63.992000579834","64.2740020751953","64.5469970703125","65.052001953125","65.5149993896484","66.2480010986328","66.5650024414063","66.3339996337891","66.0550003051758",
"Burundi","BDI","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6259994506836","90.1579971313477","89.6110000610352","88.9889984130859","88.3000030517578","87.5500030517578","86.8030014038086","85.9899978637695","85.1009979248047","84.4039993286133","83.6709976196289","83.0920028686523","82.5419998168945","82.0270004272461","81.5559997558594","81.1279983520508","80.7099990844727","80.318000793457","79.9509963989258","79.6179962158203","79.3239974975586","78.9960021972656","78.7060012817383","78.4369964599609","78.1640014648438","78.4769973754883","78.745002746582","78.9889984130859","79.0329971313477","79.0260009765625",
"Belgium","BEL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2709999084473","49.125","49.3880004882813","49.5","50.1199989318848","50.398998260498","50.3219985961914","50.4119987487793","50.6870002746582","51.8450012207031","52.2000007629395","50.7210006713867","50.9410018920898","51.0530014038086","51.7610015869141","53.1710014343262","53.0029983520508","53.5730018615723","53.5999984741211","53.382999420166","53.9679985046387","53.0719985961914","53.1380004882813","53.492000579834","53.5499992370605","53.4449996948242","53.2319984436035","53.3779983520508","53.273998260498","53.1520004272461",
"Benin","BEN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4089965820313","72.447998046875","72.484001159668","72.5709991455078","72.629997253418","72.6600036621094","72.6360015869141","72.5790023803711","72.4889984130859","72.3679962158203","72.2160034179688","72.0319976806641","71.8199996948242","71.879997253418","71.8880004882813","71.8509979248047","71.754997253418","71.6169967651367","71.4459991455078","71.2519989013672","71.0449981689453","70.8649978637695","70.8970031738281","70.9219970703125","70.9550018310547","71.0139999389648","71.072998046875","71.129997253418","71.213996887207","71.2969970703125",
"Burkina Faso","BFA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1569976806641","83.1500015258789","82.6269989013672","82.0770034790039","81.5139999389648","80.9229965209961","80.3010025024414","79.6750030517578","79.0299987792969","78.3710021972656","77.7119979858398","77.0260009765625","76.3349990844727","75.6220016479492","74.9010009765625","74.1529998779297","73.3899993896484","72.6959991455078","71.963996887207","71.1920013427734","70.3789978027344","69.5230026245117","68.625","67.6790008544922","66.6849975585938","66.7249984741211","66.7539978027344","66.7760009765625","66.6350021362305","66.4879989624023",
"Bangladesh","BGD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6660003662109","56.6590003967285","56.6800003051758","56.7280006408691","56.8079986572266","56.9199981689453","56.9169998168945","56.9519996643066","57.0099983215332","57.0750007629395","57.1310005187988","57.1310005187988","57.1440010070801","57.1599998474121","57.1689987182617","57.1689987182617","57.0550003051758","56.9609985351563","56.8680000305176","56.7820014953613","56.7029991149902","56.640998840332","56.5900001525879","56.5480003356934","56.5110015869141","56.476001739502","56.435001373291","58.7070007324219","58.7239990234375","58.7379989624023",
"Bulgaria","BGR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9790000915527","57.8600006103516","57.7719993591309","56.8330001831055","55.8779983520508","54.9080009460449","53.9640007019043","53.0169982910156","52.0419998168945","51.0019989013672","49.8800010681152","51.6469993591309","51.1660003662109","50.2770004272461","51.0740013122559","50.3790016174316","52.3240013122559","53.7939987182617","55.1290016174316","54.3300018310547","53.4080009460449","52.5330009460449","53.0730018615723","53.8619995117188","54.1500015258789","54.1800003051758","53.4550018310547","55.4589996337891","55.351001739502","55.2270011901855",
"Bahrain","BHR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0130004882813","64.515998840332","64.609001159668","64.8470001220703","65.1849975585938","65.5400009155273","65.2669982910156","65.0630035400391","65.0540008544922","65.3050003051758","65.7880020141602","65.8570022583008","66.1309967041016","66.7630004882813","67.6389999389648","68.6139984130859","69.0449981689453","69.7210006713867","70.5530014038086","71.4250030517578","72.2200012207031","71.4169998168945","71.4960021972656","71.5189971923828","71.5739974975586","71.640998840332","71.8939971923828","72.4209976196289","72.8399963378906","73.2610015869141",
"Bahamas, The","BHS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9860000610352","72.8130035400391","73.6169967651367","74.3759994506836","75.0250015258789","75.1309967041016","75.1360015869141","75.056999206543","74.9850006103516","74.9369964599609","74.8560028076172","74.9670028686523","75.0759963989258","75.0699996948242","75.0439987182617","75.0449981689453","75.0770034790039","75.1110000610352","75.0879974365234","75.0329971313477","75.0780029296875","74.9619979858398","74.9380035400391","74.8850021362305","74.8119964599609","74.6849975585938","74.5849990844727","74.5309982299805","74.5559997558594","74.5149993896484",
"Bosnia and Herzegovina","BIH","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0779991149902","51.8530006408691","51.5419998168945","51.1650009155273","50.7610015869141","50.3450012207031","50.1180000305176","49.9280014038086","49.7529983520508","49.5769996643066","49.4039993286133","49.2099990844727","49.0260009765625","48.8559989929199","48.7220001220703","48.8689994812012","48.6940002441406","48.560001373291","48.4539985656738","48.3409996032715","48.1889991760254","47.9440002441406","47.6370010375977","47.3019981384277","46.951000213623","46.7389984130859","46.7190017700195","46.9119987487793","46.8110008239746","46.6959991455078",
"Belarus","BLR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7770004272461","59.5139999389648","59.314998626709","59.1679992675781","59.1220016479492","59.1380004882813","59.0099983215332","58.8370018005371","58.7519989013672","58.75","59.0699996948242","59.3730010986328","59.6969985961914","60.0429992675781","60.4189987182617","60.851001739502","61.2109985351563","61.6399993896484","62.1100006103516","62.5890007019043","63.0200004577637","63.3540000915527","63.6580009460449","63.9199981689453","64.1259994506836","64.2730026245117","64.2630004882813","63.976001739502","63.6809997558594","63.3489990234375",
"Belize","BLZ","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4449996948242","58.564998626709","58.6759986877441","58.6730003356934","58.5550003051758","58.7459983825684","59.0299987792969","59.4739990234375","59.9539985656738","60.4910011291504","61.0740013122559","61.6310005187988","62.2210006713867","62.8240013122559","63.4129981994629","63.9720001220703","64.7009963989258","65.3789978027344","66.0189971923828","66.6350021362305","67.2330017089844","67.9850006103516","68.745002746582","67.9889984130859","67.2220001220703","66.431999206543","66.7949981689453","66.9509963989258","67.1549987792969","67.3759994506836",
"Bermuda","BMU","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5179977416992","68.8219985961914","68.8529968261719","69.0899963378906","69.3610000610352","69.6380004882813","69.8870010375977","70.1890029907227","70.2829971313477","70.3270034790039","70.3690032958984","70.8099975585938","71.2490005493164","71.6829986572266","72.1029968261719","72.5029983520508","72.8919982910156","71.7099990844727","72.0690002441406","72.0599975585938","71.9759979248047","71.8190002441406","68.9120025634766","69.3050003051758","71.2890014648438","67.0459976196289","70.6100006103516","67.8870010375977","67.8919982910156","67.9020004272461",
"Brazil","BRA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.1790008544922","62.5279998779297","62.8709983825684","63.2089996337891","63.5480003356934","63.8880004882813","62.5040016174316","63.1660003662109","63.3650016784668","63.9379997253418","64.1620025634766","64.3850021362305","65.0810012817383","65.0930023193359","65.7829971313477","66.4089965820313","66.0070037841797","65.7009963989258","65.693000793457","65.9130020141602","64.7910003662109","63.6469993591309","64.3509979248047","64.2279968261719","63.9500007629395","64.0989990234375","63.8349990844727","64.1009979248047","63.9449996948242","63.7809982299805",
"Barbados","BRB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0059967041016","67.6269989013672","68.4530029296875","69.088996887207","69.5930023193359","70.2900009155273","69.5199966430664","69.4609985351563","69.2770004272461","69.0609970092773","68.8339996337891","68.8710021972656","68.9209976196289","68.9769973754883","69.6149978637695","69.5149993896484","69.3150024414063","69.0739974975586","68.7870025634766","68.4609985351563","68.0059967041016","67.8610000610352","66.7360000610352","67.3769989013672","65.2480010986328","65.6699981689453","66.3050003051758","65.9380035400391","65.5400009155273","65.1210021972656",
"Brunei Darussalam","BRN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.109001159668","65.1740036010742","65.3759994506836","65.6389999389648","65.9629974365234","66.3320007324219","66.4919967651367","66.7350006103516","67.0839996337891","67.5120010375977","67.9660034179688","67.7300033569336","67.3649978637695","67.1559982299805","67.0869979858398","67.088996887207","66.7919998168945","66.5469970703125","66.4069976806641","66.3789978027344","66.4160003662109","66.3939971923828","66.2929992675781","66.1370010375977","65.9619979858398","65.7839965820313","65.5979995727539","65.3970031738281","65.1460037231445","64.8809967041016",
"Bhutan","BTN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3949966430664","66.8970031738281","66.4810028076172","66.1169967651367","65.754997253418","65.3889999389648","65.4029998779297","65.463996887207","65.588996887207","65.8150024414063","66.161003112793","66.890998840332","67.7310028076172","68.620002746582","69.4899978637695","70.2880020141602","70.7249984741211","71.1050033569336","71.4280014038086","71.7040023803711","69.8259963989258","67.9749984741211","65.5599975585938","66.0979995727539","64.3850021362305","66.6060028076172","66.7099990844727","66.7949981689453","66.9670028686523","67.0899963378906",
"Botswana","BWA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7999992370605","60.8040008544922","60.8300018310547","60.8660011291504","60.9059982299805","60.9410018920898","60.8800010681152","60.8190002441406","60.8460006713867","59.9129981994629","58.9529991149902","59.6510009765625","60.4039993286133","61.1920013427734","61.9809989929199","62.75","63.5309982299805","63.4080009460449","63.2869987487793","63.173999786377","60.2729988098145","64.5449981689453","68.1669998168945","71.2689971923828","71.4449996948242","71.6750030517578","71.8310012817383","71.995002746582","72.2900009155273","72.5579986572266",
"Central African Republic","CAF","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0469970703125","73.004997253418","72.9990005493164","72.9660034179688","72.9179992675781","72.8629989624023","72.8379974365234","72.765998840332","72.6989974975586","72.6439971923828","72.6289978027344","72.5930023193359","72.552001953125","72.556999206543","72.5100021362305","72.4980010986328","72.5319976806641","72.5540008544922","72.5690002441406","72.5619964599609","72.5220031738281","72.568000793457","72.5449981689453","72.6900024414063","72.552001953125","72.3519973754883","72.2480010986328","72.1279983520508","72.1050033569336","72.0910034179688",
"Canada","CAN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.7760009765625","66.2539978027344","65.3470001220703","64.9889984130859","64.7829971313477","64.4079971313477","64.2220001220703","64.4189987182617","64.6800003051758","65.0770034790039","65.2699966430664","65.3720016479492","66.3270034790039","67.0589981079102","67.0019989013672","66.6650009155273","66.572998046875","67.0459976196289","67.2089996337891","66.7509994506836","66.5810012817383","66.3720016479492","66.2040023803711","66.1679992675781","65.7009963989258","65.5419998168945","65.390998840332","65.4570007324219","65.2320022583008","64.9889984130859",
"Central Europe and the Baltics","CEB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0978949068899","62.0850310885312","61.9261944913407","61.294787371109","60.4864563148435","59.7792051785884","58.7806341310995","58.2159223056801","57.7741378387694","57.4362891412215","57.3308795058506","57.2124726774339","55.5858646526811","55.0801413975691","54.8656889829977","54.7276255684265","54.7668349076954","54.753858221257","55.0021926170882","55.1233403343771","55.5137877321557","55.3278907655187","55.7243106888531","55.8651902363974","56.3266251753003","56.3980784530959","56.4247737570569","57.0675609307915","56.8258118600211","56.5665123589853",
"Switzerland","CHE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.4250030517578","68.3939971923828","68.2600021362305","68.197998046875","67.2900009155273","67.0609970092773","67.552001953125","67.3899993896484","67.9029998779297","67.8830032348633","67.3850021362305","67.7590026855469","67.7099990844727","67.8010025024414","67.2620010375977","67.0090026855469","67.3980026245117","67.7080001831055","68.2310028076172","68.2669982910156","66.9459991455078","67.4540023803711","67.5230026245117","67.5599975585938","67.9629974365234","68.2109985351563","68.5640029907227","68.3730010986328","68.2620010375977","68.1279983520508",
"Channel Islands","CHI","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.726001739502","57.8489990234375","57.9970016479492","58.1940002441406","58.4889984130859","58.5110015869141","58.4519996643066","58.6040000915527","58.9280014038086","59.2949981689453","59.3919982910156","59.3819999694824","59.5069999694824","59.4860000610352","59.2900009155273","59.4080009460449","59.3680000305176","59.2480010986328","59.0709991455078","58.9309997558594","58.8040008544922","58.2019996643066","58.0460014343262","57.9659996032715","58.0200004577637","57.9809989929199","57.8600006103516","57.6910018920898","57.4210014343262","57.1419982910156",
"Chile","CHL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.976001739502","55.326000213623","55.8089981079102","56.0900001525879","56.2960014343262","56.6650009155273","56.9780006408691","57.265998840332","57.382999420166","57.2830009460449","56.648998260498","55.8819999694824","55.4770011901855","56.0610008239746","56.826000213623","57.4529991149902","58.2229995727539","58.9090003967285","60.4179992675781","60.3059997558594","60.7569999694824","61.9690017700195","61.8969993591309","61.9889984130859","62.1980018615723","62.2649993896484","62.1399993896484","62.367000579834","62.4309997558594","62.4790000915527",
"China","CHN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.1330032348633","79.0479965209961","78.9830017089844","78.9209976196289","78.8310012817383","78.6900024414063","78.4980010986328","78.2570037841797","77.963996887207","77.6159973144531","77.2170028686523","76.4909973144531","75.6869964599609","74.8519973754883","74.0660018920898","73.3789978027344","72.786003112793","72.3010025024414","71.879997253418","71.4509963989258","70.9729995727539","70.7850036621094","70.6190032958984","70.4140014648438","70.181999206543","69.8939971923828","69.5510025024414","69.2089996337891","68.7190017700195","68.1920013427734",
"Cote d'Ivoire","CIV","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.234001159668","67.1320037841797","67.0169982910156","66.8970031738281","66.7789993286133","66.6240005493164","66.504997253418","66.4349975585938","66.3580017089844","65.9369964599609","65.5179977416992","65.0899963378906","64.6480026245117","64.1890029907227","63.7099990844727","63.2130012512207","62.7169990539551","62.2109985351563","61.689998626709","61.1539993286133","60.6059989929199","60.0499992370605","59.492000579834","58.9379997253418","58.3979988098145","57.8800010681152","57.3680000305176","57.3479995727539","57.2980003356934","57.2620010375977",
"Cameroon","CMR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7279968261719","82.7399978637695","82.7369995117188","82.745002746582","82.6849975585938","82.5979995727539","82.5139999389648","82.4029998779297","82.2779998779297","82.1490020751953","82.0279998779297","81.9369964599609","81.8529968261719","81.7760009765625","81.7030029296875","81.6689987182617","81.6890029907227","81.7030029296875","79.8899993896484","77.9649963378906","75.9359970092773","76.0350036621094","76.1330032348633","76.2200012207031","76.2880020141602","76.3320007324219","76.3710021972656","76.3899993896484","76.2620010375977","76.125",
"Congo, Dem. Rep.","COD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.068000793457","71.1890029907227","71.322998046875","71.4759979248047","71.5250015258789","71.5110015869141","71.5459976196289","71.5940017700195","71.5920028686523","71.6070022583008","71.6480026245117","71.6849975585938","71.6809997558594","71.6589965820313","71.6259994506836","71.5960006713867","70.5780029296875","69.5370025634766","68.4749984741211","67.3939971923828","66.2949981689453","65.1709976196289","64.0240020751953","64.0009994506836","63.9589996337891","63.9179992675781","63.9070014953613","63.8549995422363","63.6160011291504","63.3720016479492",
"Congo, Rep.","COG","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6859970092773","67.6029968261719","67.5240020751953","67.4980010986328","67.5490036010742","67.5390014648438","67.5299987792969","67.6100006103516","67.6839981079102","67.8529968261719","67.9440002441406","68.056999206543","68.1750030517578","68.3460006713867","68.5120010375977","68.6539993286133","68.7959976196289","69.0339965820313","69.2080001831055","69.3550033569336","69.463996887207","69.5830001831055","69.6340026855469","69.6340026855469","69.5599975585938","69.4919967651367","69.4609985351563","69.3359985351563","69.2369995117188","69.1240005493164",
"Colombia","COL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9879989624023","67.1149978637695","67.3539962768555","67.4079971313477","67.6829986572266","67.9560012817383","68.0650024414063","68.3000030517578","68.379997253418","68.1449966430664","68.447998046875","68.5910034179688","68.6179962158203","69.2129974365234","67.8290023803711","67.1449966430664","66.2220001220703","65.2929992675781","65.7490005493164","68.3960037231445","69.2389984130859","69.9039993286133","70.8300018310547","70.463996887207","70.5100021362305","70.8239974975586","70.4199981689453","70.0240020751953","69.9929962158203","69.9540023803711",
