"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Belgium","BEL","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7630004882813","61.0410003662109","60.7379989624023","60.2070007324219","60.8390007019043","60.9650001525879","60.7430000305176","60.4580001831055","60.4189987182617","61.0919990539551","61.3639984130859","60.2649993896484","60.0349998474121","59.9179992675781","60.0110015869141","61.2849998474121","60.7929992675781","61.1290016174316","60.8390007019043","60.375","60.7929992675781","59.673999786377","59.7220001220703","59.7060012817383","59.382999420166","59.1440010070801","58.9630012512207","59.109001159668","58.8779983520508","58.632999420166",
"Benin","BEN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.2320022583008","89.2379989624023","89.2060012817383","88.375","87.4990005493164","86.5790023803711","85.5910034179688","84.5500030517578","83.4580001831055","82.3160018920898","81.1279983520508","79.8960037231445","78.6240005493164","77.9779968261719","77.3059997558594","76.6169967651367","75.9000015258789","75.1669998168945","74.4250030517578","73.6829986572266","72.9509963989258","73.7639999389648","73.6999969482422","73.5930023193359","73.4869995117188","73.4290008544922","73.3830032348633","73.3079986572266","73.3099975585938","73.3130035400391",
"Burkina Faso","BFA","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.8499984741211","90.8529968261719","90.6330032348633","90.3759994506836","90.1220016479492","89.8320007324219","89.5279998779297","89.2399978637695","88.9390029907227","88.6320037841797","88.3529968261719","88.0609970092773","87.7750015258789","87.4649963378906","87.1600036621094","86.822998046875","86.4970016479492","85.4169998168945","84.2610015869141","83.0250015258789","81.7050018310547","80.3050003051758","78.8130035400391","77.2239990234375","75.5329971313477","75.4550018310547","75.3629989624023","75.2490005493164","75.109001159668","74.9619979858398",
"Bangladesh","BGD","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.120002746582","88.0090026855469","87.9029998779297","87.8030014038086","87.7109985351563","87.6269989013672","87.3820037841797","87.1510009765625","86.9309997558594","86.713996887207","86.4960021972656","86.2799987792969","86.0820007324219","85.8939971923828","85.7089996337891","85.5210037231445","85.2900009155273","84.7689971923828","84.2409973144531","83.7009963989258","83.1470031738281","82.5999984741211","82.0490036010742","81.4929962158203","80.9329986572266","80.3690032958984","79.8050003051758","81.411003112793","81.3170013427734","81.2190017700195",
"Bulgaria","BGR","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6889991760254","61.5089988708496","61.3619995117188","60.6180000305176","59.8969993591309","59.2050018310547","58.5400009155273","57.9129981994629","57.2900009155273","56.6300010681152","55.9080009460449","56.8429985046387","56.2859992980957","55.9939994812012","56.7490005493164","56.4269981384277","58.1590003967285","59.8919982910156","61.8709983825684","61.0180015563965","59.5279998779297","58.2330017089844","58.7029991149902","59.5900001525879","60.0859985351563","60.1479988098145","59.5810012817383","61.7400016784668","61.6230010986328","61.4879989624023",
"Bahrain","BHR","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1419982910156","87.4580001831055","87.2539978027344","87.2750015258789","87.4609985351563","87.7030029296875","87.1269989013672","86.6780014038086","86.4580001831055","86.4789962768555","86.6640014648438","85.8960037231445","85.3980026245117","85.379997253418","85.6999969482422","86.1650009155273","85.875","85.9599990844727","86.3290023803711","86.8570022583008","87.3860015869141","86.6470031738281","86.8489990234375","86.9810028076172","87.0589981079102","86.995002746582","86.9449996948242","87.1289978027344","87.2490005493164","87.447998046875",
"Bahamas, The","BHS","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.431999206543","80.2750015258789","81.0739974975586","81.8000030517578","82.3860015869141","82.3430023193359","82.2470016479492","82.1320037841797","81.8079986572266","81.3720016479492","81.1480026245117","81.177001953125","81.2300033569336","81.427001953125","81.4440002441406","81.3219985961914","81.3349990844727","81.4059982299805","81.6179962158203","81.8850021362305","81.8619995117188","81.8199996948242","81.697998046875","81.7760009765625","81.8960037231445","82.0940017700195","82.1139984130859","82.0039978027344","82.0110015869141","81.9530029296875",
"Bosnia and Herzegovina","BIH","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3709983825684","63.1559982299805","62.9000015258789","62.6030006408691","62.2630004882813","61.890998840332","61.6539993286133","61.423999786377","61.2109985351563","61.0229988098145","60.8380012512207","60.6220016479492","60.4280014038086","60.2569999694824","60.1389999389648","60.5400009155273","60.3680000305176","60.2350006103516","60.1230010986328","60.0719985961914","59.9259986877441","59.6650009155273","59.3390007019043","58.9379997253418","58.5340003967285","58.4189987182617","58.8009986877441","58.6980018615723","58.5859985351563","58.4550018310547",
"Belarus","BLR","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5640029907227","67.2350006103516","67.0699996948242","66.9410018920898","66.8960037231445","66.8430023193359","66.552001953125","66.1640014648438","65.8619995117188","65.7009963989258","65.8479995727539","65.9929962158203","66.2170028686523","66.5090026855469","66.8629989624023","67.3000030517578","67.625","68.0490036010742","68.5370025634766","69.0619964599609","69.5510025024414","69.9049987792969","70.2460021972656","70.5559997558594","70.8079986572266","70.9970016479492","70.9499969482422","70.6490020751953","70.3259963989258","69.9619979858398",
"Belize","BLZ","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.161003112793","81.8349990844727","81.3519973754883","81.1529998779297","81.2829971313477","81.5339965820313","81.7429962158203","81.625","81.5609970092773","81.5759963989258","81.6559982299805","81.7009963989258","81.7829971313477","81.8740005493164","81.9449996948242","81.9820022583008","82.2460021972656","82.4309997558594","82.5559997558594","82.6330032348633","82.6709976196289","82.9169998168945","83.1729965209961","82.5169982910156","81.7839965820313","80.9489974975586","81.1380004882813","81.3219985961914","81.3990020751953","81.4940032958984",
"Bermuda","BMU","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.0230026245117","82.0559997558594","81.8570022583008","81.8079986572266","81.7919998168945","81.7969970703125","81.8450012207031","81.9459991455078","81.870002746582","81.7519989013672","81.6100006103516","81.8339996337891","82.0540008544922","82.2630004882813","82.4540023803711","82.6230010986328","82.7910003662109","82.1399993896484","82.0059967041016","81.8610000610352","82.0459976196289","82.1060028076172","80.0130004882813","79.9179992675781","81.8099975585938","79.745002746582","81.036003112793","79.3450012207031","79.3499984741211","79.359001159668",
"Brazil","BRA","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.2419967651367","82.879997253418","82.5","82.1080017089844","81.7089996337891","81.306999206543","79.5410003662109","79.9860000610352","79.4830017089844","79.3450012207031","78.7590026855469","78.1630020141602","78.1689987182617","77.8679962158203","78.1859970092773","78.2870025634766","77.7710037231445","77.4049987792969","77.4960021972656","77.447998046875","76.6119995117188","75.7460021972656","76.2429962158203","76.1029968261719","75.6579971313477","75.4219970703125","74.9449996948242","74.6009979248047","74.4309997558594","74.2539978027344",
"Barbados","BRB","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6289978027344","75.3860015869141","76.3010025024414","76.6800003051758","76.9240036010742","77.5139999389648","75.1159973144531","76.0240020751953","75.7559967041016","75.447998046875","75.125","75.1060028076172","75.1050033569336","75.1080017089844","75.6630020141602","75.4400024414063","75.1100006103516","74.7440032958984","74.3339996337891","73.8809967041016","73.052001953125","72.9739990234375","71.963996887207","72.0189971923828","69.0490036010742","69.9410018920898","70.4960021972656","70.0950012207031","69.6330032348633","69.1569976806641",
"Brunei Darussalam","BRN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7969970703125","81.7269973754883","81.3450012207031","81.0479965209961","80.8410034179688","80.6880035400391","80.4029998779297","80.2009963989258","80.0739974975586","79.9919967651367","79.9140014648438","79.0630035400391","78.484001159668","78.0709991455078","77.7969970703125","77.5810012817383","76.8889999389648","76.2750015258789","75.8119964599609","75.5110015869141","75.2979965209961","75.0029983520508","74.5979995727539","74.1149978637695","73.6070022583008","73.0940017700195","72.5640029907227","72.0169982910156","71.6709976196289","71.3040008544922",
"Bhutan","BTN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1419982910156","77.7030029296875","77.2850036621094","76.8860015869141","76.5090026855469","76.1760025024414","75.8150024414063","75.4850006103516","75.1859970092773","74.9069976806641","74.6510009765625","74.3840026855469","74.3050003051758","74.4329986572266","74.7350006103516","75.1330032348633","75.2239990234375","75.338996887207","75.4759979248047","75.6259994506836","74.318000793457","72.8320007324219","67.3099975585938","72.8219985961914","72.4189987182617","74.125","74.2259979248047","74.3369979858398","74.4909973144531","74.5869979858398",
"Botswana","BWA","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4179992675781","76.8740005493164","76.4089965820313","75.9530029296875","75.4309997558594","74.8079986572266","74.2190017700195","73.5309982299805","72.9599990844727","71.0400009155273","68.9570007324219","69.3769989013672","69.870002746582","70.4100036621094","70.9570007324219","71.4860000610352","72.0179977416992","71.4550018310547","70.9049987792969","70.375","67.2779998779297","71.9599990844727","75.5240020751953","78.2689971923828","78.2630004882813","78.3970031738281","78.4079971313477","78.4130020141602","78.640998840332","78.8410034179688",
"Central African Republic","CAF","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8379974365234","80.802001953125","80.7959976196289","80.6760025024414","80.4800033569336","80.2419967651367","80.2470016479492","80.1139984130859","79.9619979858398","79.802001953125","79.6959991455078","79.7020034790039","79.6620025634766","79.6890029907227","79.5709991455078","79.5059967041016","79.6259994506836","79.7050018310547","79.7610015869141","79.754997253418","79.6600036621094","79.9219970703125","80.0719985961914","80.6470031738281","80.5950012207031","80.4100036621094","80.1320037841797","79.7829971313477","79.8030014038086","79.8330001831055",
"Canada","CAN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9729995727539","74.9550018310547","73.7320022583008","73.2089996337891","72.9739990234375","72.2990036010742","71.9609985351563","72.0169982910156","71.9250030517578","72.1920013427734","72.1240005493164","72.0139999389648","72.7399978637695","73.1719970703125","72.9359970092773","72.5820007324219","72.1139984130859","72.3610000610352","72.5869979858398","71.7720031738281","71.4440002441406","71.2829971313477","70.9300003051758","70.7850036621094","70.4499969482422","70.4520034790039","70.1060028076172","70.0230026245117","69.7389984130859","69.4369964599609",
"Central Europe and the Baltics","CEB","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.0963788617729","70.1680288091095","69.9941085701619","69.349467518216","68.4936169127983","67.9247230217607","66.9956181302739","66.2930774871651","65.7536458448838","65.1937246008986","64.8972452886765","64.6652588945218","63.1358338414225","62.6658027444975","62.5963652563085","62.6238978217479","62.726272963437","62.9299150360709","63.3520338090587","63.4061008881741","63.7510866855924","63.4688105896536","63.8360606712824","64.0295532623112","64.5551551012213","64.6986040719531","64.7666232595179","65.4377951010385","65.145282770237","64.8291621915966",
"Switzerland","CHE","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4919967651367","80.7429962158203","80.088996887207","80.1740036010742","79.3079986572266","79.1129989624023","78.890998840332","78.4860000610352","78.3610000610352","78.1139984130859","77.6660003662109","77.2300033569336","76.6230010986328","76.5960006713867","75.8089981079102","75.036003112793","75.359001159668","75.7519989013672","75.390998840332","75.2289962768555","74.3079986572266","74.6259994506836","74.3870010375977","74.1019973754883","74.1230010986328","74.2249984741211","74.427001953125","74.3249969482422","74.0859985351563","73.8270034790039",
"Channel Islands","CHI","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.3199996948242","70.5699996948242","70.5690002441406","70.6389999389648","70.6210021972656","70.6669998168945","70.6890029907227","70.5739974975586","70.5","70.2360000610352","70.0930023193359","69.8679962158203","69.5029983520508","69.2509994506836","69.1630020141602","69.0910034179688","68.7269973754883","68.5110015869141","68.3040008544922","68.0699996948242","67.5670013427734","67.5780029296875","67.2369995117188","66.943000793457","66.5920028686523","66.3109970092773","65.9670028686523","65.6790008544922","65.4069976806641","65.109001159668",
"Chile","CHL","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7870025634766","77.0749969482422","77.3809967041016","77.5749969482422","77.7070007324219","77.8310012817383","77.8369979858398","77.3789978027344","77.3160018920898","76.9720001220703","75.7850036621094","75.129997253418","74.4670028686523","74.1159973144531","73.9729995727539","74.1600036621094","74.8190002441406","74.9970016479492","75.5979995727539","74.8809967041016","74.9710006713867","75.4749984741211","75.1019973754883","74.8560028076172","74.6890029907227","74.8430023193359","74.3310012817383","74.2070007324219","74.2050018310547","74.1900024414063",
"China","CHN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7919998168945","84.7389984130859","84.7229995727539","84.7190017700195","84.6859970092773","84.5930023193359","84.4369964599609","84.2239990234375","83.9469985961914","83.5989990234375","83.1790008544922","82.5309982299805","81.7949981689453","81.0289993286133","80.3239974975586","79.7330017089844","79.245002746582","78.8690032958984","78.5599975585938","78.2440032958984","77.879997253418","77.7089996337891","77.5449981689453","77.3560028076172","77.1399993896484","76.8820037841797","76.5670013427734","76.265998840332","75.8690032958984","75.4300003051758",
"Cote d'Ivoire","CIV","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1460037231445","83.9759979248047","83.734001159668","83.4440002441406","83.1340026855469","82.7289962768555","82.5510025024414","82.4489974975586","82.3140029907227","81.6050033569336","80.8919982910156","80.1669998168945","79.4130020141602","78.6230010986328","77.7929992675781","76.9250030517578","76.0510025024414","75.1500015258789","74.2190017700195","73.2580032348633","72.2730026245117","71.2720031738281","70.2610015869141","69.2480010986328","68.2460021972656","67.2630004882813","66.2839965820313","66.1169967651367","65.9909973144531","65.8820037841797",
"Cameroon","CMR","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4820022583008","87.5810012817383","87.6230010986328","87.6679992675781","87.5490036010742","87.3570022583008","87.2050018310547","86.9820022583008","86.7170028686523","86.4339981079102","86.1600036621094","85.9749984741211","85.7939987182617","85.6179962158203","85.4339981079102","85.3140029907227","85.3089981079102","85.2750015258789","84.0500030517578","82.7440032958984","81.359001159668","81.4509963989258","81.5289993286133","81.5790023803711","81.5869979858398","81.5500030517578","81.5220031738281","81.4560012817383","81.3649978637695","81.2649993896484",
"Congo, Dem. Rep.","COD","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9570007324219","71.3079986572266","71.6750030517578","72.068000793457","72.2170028686523","72.1969985961914","72.3580017089844","72.5199966430664","72.5479965209961","72.5950012207031","72.6959991455078","72.8369979858398","72.875","72.8600006103516","72.8150024414063","72.7669982910156","71.9960021972656","71.2050018310547","70.3970031738281","69.572998046875","68.7330017089844","67.875","66.9940032958984","66.9609985351563","66.8720016479492","66.7740020751953","66.7699966430664","66.6569976806641","66.4609985351563","66.2580032348633",
"Congo, Rep.","COG","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6050033569336","70.3779983520508","70.1289978027344","69.9629974365234","69.9329986572266","69.7529983520508","69.6289978027344","69.6630020141602","69.6589965820313","69.8249969482422","69.8089981079102","69.9509963989258","70.0699996948242","70.2789993286133","70.4680023193359","70.6149978637695","70.7590026855469","71.0989990234375","71.3050003051758","71.4469985961914","71.5090026855469","71.8059997558594","71.9769973754883","72.0530014038086","71.9810028076172","71.9229965209961","71.8970031738281","71.661003112793","71.5619964599609","71.4459991455078",
"Colombia","COL","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5449981689453","82.8000030517578","83.1110000610352","83.2720031738281","83.5250015258789","83.7190017700195","83.754997253418","83.8119964599609","83.745002746582","83.4980010986328","83.6029968261719","83.6190032958984","83.3219985961914","83.4779968261719","82.4010009765625","81.995002746582","81.1309967041016","80.2440032958984","80.6439971923828","82.4140014648438","82.6999969482422","83.1949996948242","83.5660018920898","82.927001953125","83.0100021362305","83.0429992675781","82.6009979248047","82.1340026855469","82.0419998168945","81.9410018920898",
