"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"BLZ","Belize",73.6499557495117,74.7683334350586,75.8896942138672,77.0138092041016,78.1370468139648,79,80.3630065917969,81.4568023681641,82.5318374633789,83.5836486816406,84.6104431152344,90.9885308574549,86.6272888183594,87.6405029296875,88.6723709106445,89.9172243747798,91.6817359855335,91.9922561645508,93.1906356811523,94.4246139526367,91.8,96.9637756347656,98.2511520385742,99.5400161743164,99.5400161743164
"BEN","Benin",14.5,14.5,18.0600566864014,19.1755447387695,20.2901554107666,21.3994197845459,21.9,23.5840339660645,24.6504440307617,25.6936302185059,26.7117977142334,27.9,28.7113933563232,29.7159881591797,30.7392272949219,34.2,36.9,38.4,35.6286277770996,34.1,37.7004013061523,38.9702529907227,34.5,41.529239654541,41.529239654541
"BTN","Bhutan",31.15,31.15,31.15,31.15,31.15,31.15,40.1987228393555,44.145637512207,41.1,51.9787292480469,59.8081116441343,59.7224540710449,71.8,67.4480819702148,71.3330688476563,73.2829108748978,81.8008422851563,91.5,87.3388442993164,91.3509216308594,95.464729309082,99.5963287353516,97.7,100,100
"BOL","Bolivia, Plurinational State of",63.9403762817383,71,67.330431,71.2,70.929888,69.963045,69.258539,63.996855,72.3,76.1259994506836,68.288209,76.211281,80.156567,84.674991,86.765597,88.0331954956055,88.335943,90.387375,89.505686,90.038729,91.522822,91.8,91.8,95.5853652954102,95.5853652954102
"BIH","Bosnia and Herzegovina",100,100,100,100,100,100,99.4,98.5,100,100,100,99.3872769868445,99.7,100,100,100,99.705780546902,100,99.5,100,99.7,100,100,100,100
"BWA","Botswana",16.8699398040771,18.9488220214844,21.0306968688965,23.1153202056885,25.1990661621094,27.2774658203125,24.8,31.4003505706787,33.4358940124512,35.4482154846191,37.4355201721191,39.4067153930664,41.3733863830566,43.1,45.3394889831543,52.6843681335449,53.24,53.3805885314941,53.6997947692871,55.894287109375,58.1154747009277,60.3544654846191,62.602352142334,64.8517227172852,64.8517227172852
"BRA","Brazil",91.728598,92.867095,93.354139,94.193812,94.76296,94.4127731323242,96.016528,96.652996,96.980098,96.765107,97.093513,97.594314,98.125382,98.526625,98.856938,98.9767379760742,99.328691,99.519494,99.575151,99.650247,99.710902,99.7,100,100,100
"BRN","Brunei Darussalam",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"BGR","Bulgaria",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"BFA","Burkina Faso",6.6671085357666,7.15994262695313,7.65577077865601,8.15434646606445,6.9,9.14439868927002,9.6269359588623,10.0951881408691,11.4,10.9709606170654,11.3722171783447,11.7573652267456,12.1379890441895,12.525671005249,12.9319982528687,13.1,15.0398483276367,15.4381132125854,15.5959062576294,19.2,16.3046741485596,16.8605937957764,17.5064811706543,14.4,14.4
"BDI","Burundi",1.89938414096832,1.89938414096832,1.89938414096832,3.9,2.6241500377655,2.98074841499329,3.32753109931946,3.66002893447876,3.97377228736877,4.26429224014282,3.20731707317073,4.77918767929077,5.02405643463135,4.8,5.54655647277832,5.3,6.18996858596802,6.5,6.9,7,8.63160705566406,9.63749980926514,9.3,11.0242519378662,11.0242519378662
"KHM","Cambodia",18.67,18.67,18.67,18.67,8.87269973754883,16.6,15.5085153579712,18.8072299957275,19.3,25.3439292907715,20.5,31.791259765625,35.0023460388184,26.4,41.4572792053223,31.1,48.0331268310547,51.3919372558594,54.7952461242676,56.1,68.8159027099609,76.6025009155273,89.07,91.5506744384766,91.5506744384766
"CMR","Cameroon",36.1059150695801,37.2531623840332,38.4034004211426,40.7,40.70849609375,41,46.2,44.114875793457,45.2187843322754,47.1,47.3551368713379,49,48.2,50.4718246459961,51.5325622558594,53.2583656311035,53.7,54.9463424682617,56.1663246154785,56.8,58.7187347412109,60.0260848999023,61.3423347473145,62.6600723266602,62.6600723266602
"CAN","Canada",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CPV","Cape Verde",58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,63.3492012023926,65.2829208374023,67,69.0842132568359,70.972282409668,72.8674163818359,74.7811889648438,81.1,79.3685836791992,80.7467956542969,82.8270874023438,84.9429702758789,87.085563659668,89.2459487915039,91.4152297973633,93.5859985351563,93.5859985351563
"CAF","Central African Republic",3,3.08757996559143,3.69022059440613,4.29560899734497,4.90012073516846,6,6.08863592147827,6.66370105743408,7.22001171112061,7.753098487854,8.26116847991943,7.80516932525804,9.24056434631348,9.73505973815918,10.2481985092163,9.8,13.1532945632935,15.9743528366089,18.5549392700195,21.1823444366455,24.1092948913574,27.0880069732666,29.8344898223877,32.4203987121582,32.4203987121582
"TCD","Chad",2.3,2.3,2.3,1.78961682319641,2.24996542930603,2.70496773719788,3.15015459060669,3.58105635643005,3.99320387840271,3.5,4.74603414535522,5.09383106231689,5.43710422515869,5.78743600845337,6.15641212463379,6.4,6.99663209915161,7.48763084411621,8.02312660217285,8.59421920776367,7.7,10.4157409667969,10.9,11.7593555450439,11.7593555450439
"CHL","Chile",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CHN","China",96.9071044921875,96.9071044921875,96.9071044921875,96.9071044921875,96.9071044921875,96.9071044921875,97.2181396484375,97.5149002075195,97.7929000854492,98.0476760864258,98.2774353027344,98.491081237793,98.7002105712891,98.9163970947266,99.1512222290039,99.7,99.874382019043,99.9748764038086,100,100,100,100,100,100,100
"COL","Colombia",91.2,92.5963668823242,92.9253845214844,93.2571563720703,93.5880432128906,95.2,94.2293167114258,94.53076171875,94.8134536743164,95.0729217529297,96.8,95.5257034301758,95.7395248413086,96.806763,96.057229,96.788995,96.6936,97.032176,97.779418,97.790938,98.186898,98.4,98.5,99.9364471435547,99.9364471435547
"COM","Comoros",51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,51.2086524963379,53.4335327148438,55.6538887023926,57.8813018798828,60.1273612976074,70.1040878295898,69.6052703857422,69.3,69.5024032592773,71.9505767822266,74.4254531860352,76.9181213378906,79.4196929931641,81.9227523803711,81.9227523803711
"COG","Congo",33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,33.8859786987305,35.9772300720215,38.0755386352539,37.1,42.3396759033203,44.5286712646484,41.6,49.0511207580566,52.3896827697754,60.4,60.7406959533691,64.7098541259766,68.5184326171875,68.5184326171875
"COD","Congo, the Democratic Republic o",6.7,6.7,6.7,6.7,6.7,6.7,7.26241636276245,7.91727924346924,8.55338764190674,9.16627216339111,6,10.3258981704712,15.2,11.4674243927002,12.0603618621826,12.6835260391235,13.348503112793,15.4,14.8229188919067,13.5,16.4397258758545,17.4034118652344,18.2261638641357,18.9776611328125,18.9776611328125
"CRI","Costa Rica",98.1937484741211,98.2876663208008,98.3845825195313,98.484245300293,98.5830307006836,98.6764755249023,98.24978,98.509188,98.695902,98.954779,99.053051,99.147523,99.217998,99.263937,99.409804,98.995734,99.232348,99.503298,99.563517,99.359291,99.409804,99.5,99.6,100,100
"CIV","Cote d'Ivoire",42.2695693969727,43.3698501586914,44.456600189209,45.5271148681641,48.2,47.6174240112305,48.6439170837402,51.4,50.6790618896484,51.6955146789551,58.9,53.745677947998,54.7862396240234,55.8373031616211,56.8971138000488,57.9639282226563,59.0359878540039,55.8,61.1888618469238,61.9,62.6,64.3,65.6,66.9911804199219,66.9911804199219
"HRV","Croatia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CUB","Cuba",94.701286315918,94.9548187255859,95.2113418579102,95.4706192016602,95.7290115356445,97,96.2253036499023,95.5,96.6644439697266,96.8514175415039,97.0133743286133,97.1592178344727,97.300537109375,97.4489135742188,97.6159439086914,97.8131942749023,98.0522537231445,98.3413009643555,98.6748504638672,99.0439910888672,99.439826965332,99.8534622192383,99.928352355957,100,100
"CYP","Cyprus",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"CZE","Czech Republic",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"DNK","Denmark",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"DJI","Djibouti",62,62,56.3123588562012,56.34375,56.3742637634277,56.3994293212891,56.4147834777832,49.7,56.3981628417969,56.357250213623,56.2913208007813,55.5,56.1227226257324,56.0432205200195,55.9823608398438,55.9517288208008,55.9629096984863,54.6,56.1297340393066,56.4197654724121,57.531120300293,58.6942405700684,60.2,60.3954467773438,60.3954467773438
"DMA","Dominica",75,75,75,75,79.6214141845703,80.992317199707,82.3534088134766,87.7,85.0282669067383,86.3330917358398,87.6128997802734,88.8766021728516,90.1357803344727,90.9,92.686897277832,94.0019989013672,95.3589248657227,96.7658233642578,98.2172241210938,99.704216003418,99.8146362304688,99.9815139770508,100,100,100
"DOM","Dominican Republic",84.4658584594727,85.265510559082,86.0681610107422,86.8735580444336,91,88.764932,89.791362,89.749814,89.173808,90.316567,90.141224,90.118148,96.876342,97.576197,97.85776,98.145414,97.898872,97.86705,98.385853,98.470979,98.560364,98.9,100,100,100
"ECU","Ecuador",89.830167,91.9264602661133,92.3253021240234,92.726642,93.071434,93.5229873657227,93.9085388183594,94.2798080444336,94.973044,94.9616165161133,95.83265,96.315259,96.812618,97.206576,96.470862,97.462142,96.872699,97.194929,98.034674,98.976067,98.825883,98.7,99.2,100,100
"EGY","Egypt",95.5,96.1532516479492,96.4014205932617,96.6523361206055,96.9023742675781,97.7,97.3819427490234,97.6025390625,98.8,97.9829864501953,99.4,99.04,98.4070358276367,99.8,98.7057266235352,99.1528930664063,99.4522476196289,99.7,99.731201171875,99.8,99.3,100,100,100,100
"SLV","El Salvador",76.995504,77.883,79.9139556884766,81.637983,79.129592,84.519249,87.063829,87.54906,86.961151,87.357045,87.525839,89.201467,91.109558,91.000227,91.08402,91.580238,92.574686,93.680571,95.043105,95.125416,95.4,96,96.8,100,100
"GNQ","Equatorial Guinea",66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,65.6772308349609,65.8435363769531,66.0454330444336,66.2740325927734,66.5204238891602,66.7757186889648,67.0325012207031,67.0325012207031
"ERI","Eritrea",22.9,24.7169399261475,25.8440742492676,26.9739570617676,28.1029624938965,29.2266216278076,30.3404655456543,32.2,32.5208282470703,33.5784111022949,34.6109733581543,35.6274261474609,36.6393585205078,37.6583442687988,38.6959800720215,39.7638397216797,40.8735122680664,42.0331687927246,43.2373199462891,44.4770736694336,45.7435188293457,47.0277671813965,48.320915222168,49.6155433654785,49.6155433654785
"EST","Estonia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"ETH","Ethiopia",12.7,12.7,12.7,12.7,12.7,12.7,25.5699501037598,26.467643737793,27.3465824127197,28.2022972106934,14,29.8475818634033,79.9308806503791,31.4747695922852,32.3105354309082,33.1765327453613,23,35.0421295166016,36.0444145202637,27.2,29,42.9,44.3,44.9799575805664,44.9799575805664
"FJI","Fiji",66.9,66.9,71.8128128051758,73.1336059570313,74.4535217285156,75.7680892944336,77.0728378295898,79.63,80,80.8835144042969,82.1069793701172,83.3143463134766,88.9,86.16,86.9556198120117,89.0069274902344,90.1521224975586,91.1318054199219,91.75,93.6912612915039,95.1486129760742,96.6237716674805,96,99.5933609008789,99.5933609008789
"FIN","Finland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"FRA","France",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GAB","Gabon",73.6,73.6,73.6,73.6,73.6,73.6,76.5015716552734,77.4398956298828,78.3594665527344,79.2558135986328,81.6,80.9823684692383,81.8330612182617,82.6908187866211,83.5672149658203,92.2313461303711,90.4978866577148,89.3,86.4,88.5421447753906,89.6473541259766,90.7703704833984,91.9022827148438,93.0356826782227,93.0356826782227
"GMB","Gambia",19.950325012207,21.6046257019043,23.2619209289551,24.9219627380371,26.5811290740967,34.3,29.8789520263672,31.5086727142334,27.8,34.7073783874512,30.4562675012354,37.8167152404785,39.3588066101074,40.9079551696777,42.4757499694824,47.2740135192871,48.9028778076172,50.3662223815918,51.5,52.8587913513184,54.4280319213867,56.0490341186523,56.2,60.3,60.3
"GEO","Georgia",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,98.9401397705078,99.0190887451172,97.9350541215654,99.1108322143555,99.1441268920898,99.1844863891602,99.2434768676758,99.3327026367188,99.6476364135742,100,99.8974075317383,100,99.9918899536133,100,100,100,100
"DEU","Germany",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GHA","Ghana",34.2146072387695,36.2836074829102,38.3556022644043,42.6,42.5042114257813,43.7,46.6314353942871,48.6758575439453,48.3,52.7039642333984,54.6813850402832,55.0934500757703,58.5994911193848,60.5,62.5458335876465,64.2,64.06256,69.2180709838867,70.7,78.3,75.7182388305664,79.3,79,82.3945770263672,82.3945770263672
"GRC","Greece",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GRD","Grenada",85.04,85.04,85.04,85.04,85.5264892578125,85.9598083496094,86.3833160400391,86.7925415039063,87.1830062866211,87.5502548217773,87.8924789428711,88.2185974121094,88.5401916503906,90,89.2161407470703,89.5936660766602,88.8,90.4823226928711,90.9961395263672,91.5455551147461,92.4674072265625,93.6172790527344,94.534912109375,95.2919845581055,95.2919845581055
"GTM","Guatemala",60.8,67.6789016723633,68.9023056030273,70.1284561157227,70.9,73.318205,73.7837829589844,78.667838,78.512204,77.3105392456055,78.4393692016602,83.730998,80.6602935791016,81.7755584716797,82.9094619750977,84.0735931396484,84.026414,86.5354614257813,87.8358840942383,85.494371,90.5346298217773,91.9151458740234,93.3,94.6954650878906,94.6954650878906
"GIN","Guinea",16.4,16.4,16.4,16.4,16.4,15.5391550064087,16.7780532836914,18.0026664733887,19.2085247039795,20.3911590576172,20.2,22.6902847290039,23.8272705078125,24.9713134765625,26.1340007781982,27.3269157409668,28.5616416931152,26.2,31.1755599975586,32.5403633117676,33.9318656921387,33.5,35.4,44,44
"GNB","Guinea-Bissau",14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,14.5361990950226,8.02470779418945,9.29649448394775,4.7,6,13.2700548171997,14.6825084686279,16.1394596099854,17.2,20.2964935302734,23.2933483123779,26,28.6620216369629,28.6620216369629
"GUY","Guyana",71.3234481811523,71.9609527587891,72.601448059082,73.2446899414063,73.8870544433594,74.5240783691406,75.1512832641602,75.7642059326172,76.3583755493164,76.929313659668,77.5,73.3825878594249,78.5303497314453,79.0626983642578,77.6,82.3978424072266,83.7841720581055,85.0049819946289,85.9853134155273,86.9,88.3391723632813,89.7176361083984,90.8638610839844,91.8495254516602,91.8495254516602
"HTI","Haiti",31.3,29.693675994873,30.299560546875,30.9081916809082,31.5159454345703,33.7,31.542382,33.2892532348633,31.6,34.3851356506348,34.8964500427246,33.9,35.8823318481445,36.380069732666,36.8964500427246,37.4430618286133,38.0314826965332,37.9,39.3527870178223,40.0712890625,40.9844589233398,40.4,43.8,45.277889251709,45.277889251709
"HND","Honduras",66.122022,61.68112,64.794754,66.859519,67.394103,67.4056015014648,64.2,63.141137,65.090464,67.113528,68.903309,71.266448,73.548187,76.396899,78.269685,80.984668,82.195298,83.607727,87.184881,88.653773,89.98171,91.6,86.5,91.88720703125,91.88720703125
"HUN","Hungary",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"ISL","Iceland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"IND","India",50.5580062866211,52.268871307373,53.9827346801758,55.6993408203125,60.1,59.1254577636719,55.8,62.3,64.1798400878906,64.4,67.4434356689453,67.9,70.6452713012695,72.2509918212891,75,76.3,67.6,79.9,80.7915420532227,83.5347213745117,88,89.6719207763672,92.6,95.2358551025391,95.2358551025391
"IDN","Indonesia",66.86,72.39,80.3,80.94,83.73,86.3,86.26,87.6,87.94,89.01,85.6768646240234,90.62,91.1,92.73,93.55,94.15,94.83,96,96.4642583061542,97.01,97.5373674369822,97.62,98.14,98.51,98.51
"IRN","Iran, Islamic Republic of",97.9,97.9,97.9,97.9,97.9,97.9,97.8078079223633,97.9949035644531,98.1632385253906,98.3083572387695,98.4284515380859,98.4,98.6319046020508,98.7384262084961,98.8635940551758,99.0189819335938,99.216194152832,99.46337890625,99.7550659179688,100,99.9846954345703,100,100,100,100
"IRQ","Iraq",97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,97.6221115649304,98.1,97.9187927246094,98.0071792602539,98.1257934570313,98,99.3,98.7515411376953,99.0420532226563,99.3592529296875,99.6942596435547,99.9098510742188,99.9,99.9
"IRL","Ireland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"ISR","Israel",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"ITA","Italy",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"JAM","Jamaica",80.406608581543,85.706045,82.0060501098633,82.8100204467773,84.554112,84.4108505249023,87.708112,86.681291,86.7273101806641,87.4589691162109,88.1656188964844,88.8561553955078,89.5421676635742,92,90.9469604492188,92.2,91.1,93.1,93.9,93.3,94.9,96.9973373413086,97.9645614624023,98.9332809448242,98.9332809448242
"JPN","Japan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"JOR","Jordan",98.172477722168,98.2715530395508,98.9,98.4784317016602,98.5823669433594,98.6809616088867,98.7697372436523,99.5,98.8999633789063,99.173436820348,98.9399642944336,98.9313507080078,98.8,98.9121322631836,99.4,98.9674911499023,99.1481246948242,99.5,99.3657608032227,99.5804443359375,99.8218231201172,99.9292373657227,100,99.9,99.9
"KAZ","Kazakhstan",99.9,98.6033554077148,98.7210311889648,98.8414535522461,97,99.0752029418945,99.1795883178711,99.2696914672852,99.3410415649414,99.38916015625,99.4122695922852,99.766547651744,99.4217376708984,99.431266784668,100,99.5178451538086,99.7974683544304,99.7927017211914,99.904296875,99.9762573242188,100,100,100,100,100
"KEN","Kenya",4.47194576263428,6.64787149429321,8.82679080963135,14.5,13.1892490386963,15.3646945953369,17.5303230285645,19.6816673278809,16,23.9236240386963,26.0079708099365,28.0762119293213,30.1399269104004,32.2107009887695,23,19.2,38.5812225341797,40.7926635742188,43.0486030578613,36,41.6,65.4,63.5890884399414,75,75
"KIR","Kiribati",69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,69.6764054575327,68.8,67.4731979370117,69.8460922241211,64.19,63.1677367075983,77.1229705810547,79.6365356445313,82.1945877075195,84.7882461547852,90.5581814089579,93.5708160400391,98.6,100,100
"PRK","Korea, Democratic People's Repub",26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,29.4645214080811,31.721019744873,34.0275001525879,36.3784790039063,38.7650527954102,41.1783256530762,43.6093978881836,46.0493698120117,48.4908256530762,48.4908256530762
"KOR","Korea, Republic of",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"KWT","Kuwait",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"KGZ","Kyrgyzstan",99.8,99.8,99.8,99.7015533447266,99.7303314208984,99.7537689208984,99.7673950195313,100,99.747314453125,99.7046737670898,99.4423076923077,99.5532455444336,99.4649505615234,99.3837203979492,99.3211288452148,99,99.4305419921875,99.8,99.5400695800781,99.8,99.8023147583008,99.9218292236328,100,100,100
"LAO","Lao People's Democratic Republic",25,31.791072845459,34.6164932250977,37.4446640014648,40.2719573974609,43.0939025878906,45.9060325622559,46.3,48,54.2388381958008,57.2,57.0410587037665,62.3946495056152,66,67.8478469848633,70.6139907836914,70,76.3666277465237,79.4735412597656,83.0171127319336,89.7,90.7551040649414,93.6,97.9198226928711,97.9198226928711
"LVA","Latvia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"LBN","Lebanon",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.6017608642578,99.3838170909681,99.9,99.9,99.7856674194336,99.8782577514648,99.6840109542869,99.9923934936523,100,100,100,100,100,100,100
"LSO","Lesotho",4.25876010781671,4.25876010781671,4.25876010781671,4.25876010781671,4.25876010781671,4.25876010781671,1.4139130115509,3.53884363174438,5.64502000808716,6.8,9.78590774536133,9.7,13.8650350570679,15.9093961715698,17,17,22.2006778717041,20.56,26.6152305603027,27.8,31.8150539398193,35.28564453125,33.7,47,47
"LBR","Liberia",3,3,3,3,3,3,3,3,3,3,3,3,3,1.24338209629059,1.9,5.18985843658447,4.1,9.30016899108887,9.8,9.4,16.1107311248779,19.8,24.2,25.9182662963867,25.9182662963867
"LBY","Libyan Arab Jamahiriya",97.0607604980469,97.0607604980469,97.0607604980469,97.0607604980469,97.0607604980469,97.0607604980469,97.0607604980469,95.3718795776367,93.6642379760742,91.9333801269531,90.1774978637695,88.4055099487305,86.6289978027344,84.8595428466797,83.1087341308594,81.3881530761719,79.7093811035156,78.0805892944336,76.4962997436523,74.9476089477539,73.4256134033203,71.9214172363281,70.4261245727539,67,67
"LIE","Liechtenstein",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"LTU","Lithuania",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"LUX","Luxembourg",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"MKD","Macedonia",99,99,99,99,99,99,99,99,99,99,99,99,100,99.2,99.2,100,99.7261638038337,100,100,100,100,100,100,100,100
"MDG","Madagascar",11.2379179000854,11.7049827575684,10.9,12.6478490829468,13.119779586792,13.5863637924194,14.8,14.48561668396,20.3,15.3098516464233,15.6853399276733,16.0447196960449,16.3995742797852,16.7614879608154,17.4,17.5528316497803,14.3,18.5080108642578,12.9,19.6377620697021,20.2471370697021,22.9,24.1,25.9078121185303,25.9078121185303
"MWI","Malawi",2.26802659034729,2.74124574661255,3.21745896339417,3.69641995429993,4.17450428009033,4.8,5.11016511917114,5.55880260467529,6.2,6.9,6.77698755264282,3.65322733295476,7.50352907180786,7.8715968132019,8.25830841064453,8.7,7.6,7.4,9,11.9,10.8,11,12.7,18.02,18.02
"MYS","Malaysia",99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.2311859130859,99.5070953369141,99.8,99.9274368286133,99.9895629882813,100,100,100,100,100
"MDV","Maldives",83.8,83.8,83.8,83.8,83.8,83.8,87.5333404541016,88.4616622924805,89.3712310791016,90.2575836181641,91.1189117431641,91.9641265869141,92.8048248291016,93.6525726318359,99.9,99.1093292236328,99.4526519775391,99.6304626464844,99.5677947998047,100,99.8356552124023,99.9652404785156,99.8,100,100
