"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Spain","ESP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","1.3","1.1","1.5","1.5","2.49","3.04","4.8","2.9","5.2","6.97","8.61","11.4","14.17","16","17.49","20.25","21.64","21.26","20.61","19.85","17.33","16.27","15.93","17.7","22.16","24.21","22.67","22.14","20.7","18.67","15.48","13.79","10.35","11.15","11.28","11.09","9.15","8.45","8.23","11.25","17.86","19.86","21.39","24.79","26.09","24.44","22.06","19.63","17.22","15.25","14.1","15.53",
"Estonia","EST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","0.64","1.47","3.68","6.54","7.56","9.66","9.92","10.37","9.51","11.57","13.36","13.13","10.03","11.29","10.25","8.03","5.91","4.59","5.45","13.55","16.71","12.33","10.02","8.63","7.35","6.19","6.76","5.76","5.37","4.45","6.8",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","","","","","","3.1","","","","","3.71","","","","","","2.5","","","","","","","","2.25","","","","","","","",
"European Union","EUU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.42938761891029","8.13817945971609","9.27114603544675","10.9201617965123","11.4908923567938","11.0103408580974","11.0865503397696","10.8667807426388","10.442315322889","10.1795016793034","9.82492955827533","9.19580689497446","9.540629496595","9.64695157734914","9.88239868496819","9.57035706732131","8.62572005939338","7.44892864266668","7.20227803469236","9.12405818068187","9.800563318949","9.83845279939897","10.8071226142718","11.3284854974883","10.8477781293617","10.0245061599842","9.12151057835109","8.14014318877476","7.26622986336537","6.69394262414817","7.04998026682221",
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","2.83","1.89","2.26","2.42","2.45","1.61","2.08","3.75","6.09","7.23","6.2","4.86","5.04","5.28","5.43","5.12","4.73","5.32","5.07","4.47","3.14","3.07","6.5","11.6","16.2","16.43","17","15.57","14.97","13.21","11.69","11.13","10.29","10.42","10.47","10.36","8.38","7.72","6.85","6.37","8.25","8.39","7.78","7.69","8.19","8.66","9.38","8.82","8.64","7.36","6.69","7.76",
"Fiji","FJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","6.06","","","","","","","","","5.93","5.35","5.88","5.7","5.4","5.78","","","","","","","8.22","4.7","3.89","","","8.94","8.72","8.91","4.41","9","","6.17","","4.32","","","","",
"France","FRA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.42","2.67","2.77","2.69","2.86","4.08","4.47","5.01","5.27","6.03","6.42","7.54","8.2","7.92","9.53","10.26","10.23","10.74","10.18","9.62","9.36","9.13","10.21","11.32","12.59","11.84","12.37","12.57","12.07","11.98","10.22","8.61","8.7","8.31","8.91","8.49","8.45","7.66","7.06","8.74","8.87","8.81","9.4","9.92","10.29","10.35","10.05","9.41","9.02","8.41","8.01",
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17","4","","3.85","3.7","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.86","","","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.78","","","","","","","","","","","","16.91","","","","","20.39","","","","","","","","","","",
"United Kingdom","GBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","3.3","3.7","2.6","2.6","4","5.5","5.8","5.7","5.3","6.8","10.4","10.9","11.09","10.9","11.49","11.51","11.02","9.01","7.41","6.97","8.55","9.78","10.35","9.65","8.69","8.19","7.07","6.2","6.04","5.56","4.7","5.04","4.81","4.59","4.75","5.35","5.26","5.62","7.54","7.79","8.04","7.88","7.52","6.11","5.3","4.81","4.33","4","3.74","",
"Georgia","GEO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","5","14.53","13.8","10.82","11.16","12.59","11.51","12.62","13.81","13.57","13.28","17.87","20.71","20.2","19.63","19.65","19.42","17.44","16.51","16.6","13.94","12.67","11.57","18.5",
"Ghana","GHA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49000000953674","4.7","","","","","","8.2","10.1","10.46","","","","","","4.64","","","","5.38","","","2.17","","6.81","","4.22","","","",
"Gibraltar","GIB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55","","","","","","","","","","","","","","","","","5.02","",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.42","","","","","","10.16","","",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20000004768372","","",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","3.42","4.94","7.81","8.1","7.8","7.36","7.36","7.65","7.46","7.02","7.66","7.84","8.61","8.86","9.06","9.66","9.58","10.84","11.85","11.25","10.46","9.97","9.41","10.31","9.99","9.01","8.4","7.76","9.62","12.71","17.86","24.44","27.47","26.49","24.9","23.54","21.49","19.29","17.31","16.3",
"Grenada","GRD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.91","","","26.93","","16.89","","15.24","","","","","","","","","","","","","","","24.2","24.5","22.9","","","","","",
"Greenland","GRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.92","10.08","11.56","9.03","11.02","9.53","8.82","10.3","10.44","9.25","8.4","","","","7.8","9.4","9.8","10.1","10.3","9.1","","","","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.15","2.27","","","","","2.4","","1.94","","","","","","","","","","","","","","2.81","2.97","","1.9","","","","3.5","4.13","2.76","3.02","2.72","2.51","2.58","2.46","2.28","2.19","",
"Guam","GUM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","9.6","8.21","8.79","","","","9.9","8.7","9.6","9.25","","","6.28","","","2.81","2.83","3.51","3.84","5.53","7.6","7.9","8.28","9.67","7.74","13.95","15.32","13.21","11.39","","7.7","7","7.4","8.3","","9.3","8.2","13.3","12.2","11.5","7.6","6.9","5.4","","","","",
"Guyana","GUY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.09","","","","","11.9","","","","","","","","","","11.81","","","","10.7","","","","","","","","","","","","14.02","13.5200004577637","",
"High income","HIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7784850129676","6.51119376326658","7.30902684841579","7.82534502702377","7.87052763403279","7.4366269994124","7.4932164979038","7.2244268474859","7.13604510890174","6.96132052978121","6.53270305782315","6.52742539542208","7.03596354854363","7.17589035547025","7.0012426902714","6.68936107968953","6.15692594675394","5.62777614047501","5.89092341816846","8.03227464780268","8.28773086649607","7.97792212225367","8.02002314163456","7.9382981331335","7.30250622883047","6.69580237235796","6.15973077440979","5.63295987000343","5.14005743135568","4.78583193937677","6.65930685485618",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","9.17","5","4.3","1.59","2.09","2.4","1.53","1.85","2.11","1.92","3.18","2.82","1.73","1.36","1.07","1.32","1.8","1.96","1.96","1.9","3.22","2.83","2.22","4.58","6.25","4.92","5.09","7.28","7.86","6.74","5.58","4.77","4.01","3.56","5.26","4.33","3.42","3.29","3.4","3.3","3.31","3.39","3.13","2.82","2.93","5.83",
"Honduras","HND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","8.1","","","","","","","","7.3","","","","12.12","11.4","","","4.78","4.58","3.06","","","3.24","4.37","3.32","4.02","3.85","","4","4.02","5.3","5.99","4.91","3.57","3.21","3.16","3.29","4.12","4.47","3.75","5.65","7.08","6.15","6.73","5.53","5.65","5.7","10.9799995422363",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.14","","","","","9.68","9.71","11.39","13.56","16.06","15.82","15.05","13.92","13.66","12.6","11.13","9.91","8.53","9.2","11.62","13.68","15.93","17.25","17.29","16.18","13.1","11.21","8.43","6.62","7.51",
"Haiti","HTI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","12.2","","","","","","","11.25","","","","","","","","","7.2","","","","","","","","16.8","","","","","14.1","","","","","","","","",
"Hungary","HUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","8.5","9.94","12.1","10.85","10.17","10.02","8.99","8.93","6.93","6.56","5.67","5.61","5.79","5.83","7.19","7.49","7.41","7.82","10.03","11.17","11.03","11","10.18","7.73","6.81","5.11","4.16","3.71","3.42","4.25",
"IBRD only","IBD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02148880097273","","5.07541843535946","5.26551879145219","5.68130866434818","5.96284736277717","5.085402143286","6.06312672593974","6.49015601449677","6.42607167946167","6.29053425511596","5.40851212705201","5.99961587277322","5.63169675856622","5.60428519296866","5.89051884563299","4.78051707088719","5.44939542653643","4.77517041679327","5.27219675463721","5.30513870843536","","","5.56992691911902","5.33670362040932","5.80112241164061","",
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00865104539687","","","","","","5.0987234135291","","","","","5.31942016749561","","","","","4.68188845194869","","4.71448950121379","4.98423023956142","","","","","5.286977545546","5.89733270525344","",
"IDA total","IDA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65890512955108","","3.49933562544476","3.36657551153174","4.07721291582653","","","","","",
"Indonesia","IDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","1.92","1.29","2.48","","1.66","","2.85","","","2.1","2.59","2.55","2.74","","2.54","2.62","2.73","2.78","4.37","","4.86","4.68","5.46","6.36","6.08","6.08","6.6","6.66","7.3","7.94","7.55","8.06","7.21","6.11","5.61","5.15","4.47","4.34","4.05","4.51","4.3","3.77999997138977","4.3899998664856","3.59999990463257","4.28",
"IDA only","IDX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","3.1","3.5","3.7","3.1","2.3","2.9","4.6","5.9","7.1","7.4","8","7.7","5.8","3.3","2","2.1","4.1","4.3","4.9","4.7","4.4","3.54","","","0.8","0.6","1.6","0.5","0.8","1","1.4","2.42","1.4","1.4","","","3.3","","2.6","1.98","","2.67","","","","",
"India","IND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15","","","","","","2.73","","","","","2.42","","","","","2.44","","2.69","","","","","","5.33","5.27","4.67999982833862",
"Not classified","INX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","14.76","16.45","17.92","18.03","18.07","17.44","16.1","14.09","15.78","15.03","15.59","14.57","11.98","11.72","10.2","7.7","5.8","4.32","3.68","4.22","4.48","4.49","4.34","4.41","4.98","6.77","12.61","14.53","15.35","15.45","13.73","11.86","9.91","8.37","6.71","5.74","4.95","5.62",
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2","","","","","11.1","","","","","9.1","","","","","","12.8","","10.3","11.8100004196167","11.5200004577637","10.7700004577637","10.6300001144409","12.1099996566772","13.6800003051758","12.4899997711182","12.2700004577637","10.6000003814697","10.6800003051758","11.1700000762939","12.6199998855591","12.23","12.19","10.74","9.6899995803833",
"Iraq","IRQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.65","","","","","7.96","","10.59","","10.82","13.02","","","",
"Iceland","ISL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.55","4.31","5.26","5.33","5.2","3.6","3.72","3.07","2.18","1.94","1.87","2.99","4","4.03","2.55","2.83","2.25","2.95","7.22","7.56","7.03","6","5.38","4.9","3.98","2.98","2.74","2.7","3.51","5.48",
"Israel","ISR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.47","3.82","3.46","2.7","2.64","3.05","","3.47","","3.42","2.78","4.59","4.92","4.81","4.32","5.69","6.33","","","","","12.24","13.39","14.08","12.74","9.93","8.78","8.46","9.75","10.75","11.18","11.1","11.81","12.89","13.51","13.03","11.34","10.71","9.38","7.7","9.53","8.48","7.14","6.86","6.21","5.89","5.25","4.8","4.22","4","3.8","4.32999992370605",
"Italy","ITA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","5.44","5.44","6.39","6.37","5.38","5.82","6.64","7.12","7.24","7.64","7.53","","9.03","8.57","9.41","9.41","10.55","10.72","10.97","10.99","9.79","10.1","9.33","10.24","11.09","11.67","11.87","12","12.12","11.69","10.84","9.6","9.21","8.87","7.87","7.73","6.78","6.08","6.72","7.75","8.36","8.36","10.65","12.15","12.68","11.9","11.69","11.21","10.61","9.95","9.16",
"Jamaica","JAM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","17.58","","","23.18","22.11","20.5","19.65","21.81","","23.72","","35.51","25","26.7","","","33.39","","","23.03","","15.72","15.74","15.75","16.32","15.34","16.23","16.01","16.35","15.5","15.74","15.54","14.93","14.19","11.73","12.21","11.26","10.32","9.75","6.67000007629395","7.30999994277954","7.63000011444092","8.02999973297119","8.6899995803833","9.69999980926514","9.05000019073486","13.51","8.63000011444092","7.40000009536743","5.46999979019165","4.98999977111816","6.5",
"Jordan","JOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.6","","","13.3","14.8","","","","","","19.7","","14.6","13.7","","","","13.7","14.7","15.3","14.5","","14.8","14","13.1","12.7","12.9","12.5","12.9","12.2","12.6","11.9","13.08","15.28","18.14","18.27","16.81","",
"Japan","JPN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","1.7","1.4","1.3","1.3","1.1","1.2","1.3","1.3","1.2","1.1","1.1","1.2","1.4","1.3","1.4","1.9","2","2","2.2","2.1","2","2.2","2.4","2.6","2.7","2.6","2.8","2.8","2.5","2.3","2.1","2.1","2.2","2.5","2.9","3.2","3.4","3.4","4.1","4.7","4.75","5.01999998092651","5.3899998664856","5.25","4.73000001907349","4.44999980926514","4.19000005722046","3.89000010490417","4","5.07000017166138","5.1","4.55000019073486","4.3600001335144","4.03999996185303","3.58999991416931","3.39000010490417","3.13000011444092","2.8199999332428","2.4","2.4","2.8",
"Kazakhstan","KAZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","0.4","1.11","7.54","10.98","12.96","13.01","13.13","13.46","12.75","10.43","9.33","8.78","8.4","8.13","7.79","7.26","6.63","6.55","5.77","5.39","5.29","5.2","5.06","4.93","4.96","4.9","4.85","4.8","4.89",
"Kenya","KEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","9.96","","","9.6","","","","","","","2.76","","","5.01","",
"Kyrgyz Republic","KGZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.54","7.84","12.55","9.92","8.53","8.11","8.27","8.1","8.22","8.41","8.64","8.53","8.43","8.33","8.05","7.56","7.21","6.89","4.54","","",
"Cambodia","KHM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.84","","","","2.76","2.06","","","7.53","","","1.26","0.82","0.58","0.77","0.58","1.28","0.44","0.69","0.39","0.72","0.14","","1.22000002861023","",
"Kiribati","KIR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.65","","","","","30.58","","","","","9.33","","","","8.6","",
"St. Kitts and Nevis","KNA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","9.83","","","","","","","","","","","5.14","","","","","","","","","","5.12","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.86","4.51","4.57","4.59","4.04","4.15","4.18","3.81","3.81","3.17","3.81","5.2","4.51","4.36","4.07","3.8","3.98","3.81","3.09","2.52","2.57","2.45","2.41","2.51","2.88","2.48","2.06","2.05","2.61","6.96","6.34","4.06","3.7","3.05","3.35","3.42","3.48","3.25","3.01","2.96","3.36","3.32","2.99","2.81","2.75","3.08","3.55","3.65","3.65","3.82","3.75","3.93",
"Kuwait","KWT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.02","","","","","1.91","","","","","0.8","0.7","","0.7","0.7","0.7","0.7","0.8","0.8","1.1","1.3","1.7","1.95","1.3","1.5","1.75","1.64","1.82","","","","2.9","2.2","2.16","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.33463445659147","6.46111153076302","","8.04134452540622","8.34250267034021","8.13958811119767","8.79822701822256","9.45477952060826","","8.70078426257371","8.79214226832855","8.4160495023184","7.85271657388194","7.70307567339971","6.97967010374315","6.82371954363472","6.21362143920965","7.27507843877547","","6.23019936758651","6.31152639105933","6.09069760110148","5.88567955867911","6.42367367721278","7.70763980133938","8.04742592406062","7.9190701010351","8.10615269817704","10.4818686947553",
"Lao PDR","LAO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","","","","","","","","","","1.35","","","","","0.71","","","","","","","9.41","","","",
"Lebanon","LBN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.62","","","","","","","7.85","","","8.98","","6.35","","","","","","","","","","11.35","",
"Liberia","LBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27","","","","2.08","","3.08","","","","",
"Libya","LBY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.03","","","","","","","","",
"St. Lucia","LCA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","17","15.83","16.33","20.47","21.6","18.09","16.49","","20.39","22.18","20.97","18.7","16","14","12.72","15.37","","18.86","19.06","22.21","","","","18.86","19.08","15.32","",
"Latin America & Caribbean","LCN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43403853333305","6.55412489227011","","8.14121634549637","8.57397256698511","8.20222389597562","8.80618095481807","9.5425028741135","","8.82427184691238","9.27772715208106","8.93536013363292","7.97442749328581","7.94497785477932","7.16210460642606","6.92920248413458","6.34633315513625","7.38468561459029","","6.34218762347592","6.37208972923847","6.1367152807565","5.95112782214805","6.45516743464794","7.57086961036586","7.89397805098525","7.90587032143558","8.08481007863031","10.5057459619181",
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15","0.52","0.76","1.36","1.02","0.9","1.6","1.34","1.78","1.78","1.27","1.12","1.45","2.11","2.4","2.66","2.46","2.01","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9","14.66","14.22","13.82","13.03","12.27","11.35","10.6","9.17","8.88","7.74","7.9","8.76","8.22","8.38","7.67","6.5","5.97","5.22","5.85","4.78","4.12","3.88","4.24","4.19","4.52","4.24","4.05","4.32","","",
"Lower middle income","LMC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77935028529825","","","","","","4.87447505843245","","","","","4.715173410281","","","","","3.81021662024532","","4.01886795814034","","","","","","5.14666547722419","5.32133520431582","",
"Low & middle income","LMY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83910783940161","","","","","","4.9552720676758","","","","","5.15769372550766","","","","","4.60462975009396","","4.64382110329575","","","","","","5.28888990349446","5.92053236226687","",
"Lesotho","LSO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","37.94","","27.27","","","","","","","","","35.46","","","","","24.58","","","","","","22.44","",
"Late-demographic dividend","LTE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99565556402275","2.8661913911781","3.54212561900639","3.74300226577871","3.91488962953643","4.43075005948445","4.46554847374589","4.7434681543921","5.00847001083767","5.28052342921403","4.71395248471074","5.24735293922325","5.40976875053153","5.61891605499753","5.43431583028568","5.48873761842063","5.22348002805655","4.81966637025434","4.96729631092316","5.25734094922648","4.70083468548506","4.80919174599241","4.75111091710682","4.67898343370309","4.58872158355396","","","4.88777005680133","4.70417718690509","5.59431832781468","",
"Lithuania","LTU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.33","17.54","16.4","14.13","13.71","13.39","15.93","16.84","13.01","12.87","10.68","8.32","5.78","4.25","5.83","13.79","17.81","15.39","13.36","11.77","10.7","9.12","7.86","7.07","6.15","6.26","8.49",
